ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0032412	regulation of ion transmembrane transporter activity	13/418	257/18862	0.00500285406698195	0.167030772881494	0.15093500300555	ANK3/STIM1/DLG2/THADA/PRKCE/STK39/HECW2/PRNP/DRD3/PDE4D/HECW1/KCNS2/ATP7A	13
GO:0036465	synaptic vesicle recycling	6/418	72/18862	0.00521131004770955	0.171228758710457	0.154728453713949	DNAJC6/PICALM/RAB27B/GAK/AP3B1/NLGN4Y	6
GO:0050891	multicellular organismal water homeostasis	6/418	72/18862	0.00521131004770955	0.171228758710457	0.154728453713949	FA2H/INPP5K/ADCY2/ADCY1/EXT1/ADCY8	6
GO:0048771	tissue remodeling	10/418	175/18862	0.00576101239189676	0.177510232743521	0.160404619163608	TCIRG1/TNFSF11/EPAS1/GPR55/RBPJ/CSF1R/GJA1/TNFAIP3/EXT1/ATP7A	10
GO:0033059	cellular pigmentation	5/418	52/18862	0.00576875533058736	0.177510232743521	0.160404619163608	RAB27B/BCL2/ZEB2/MREG/AP3B1	5
GO:0051703	biological process involved in intraspecies interaction between organisms	5/418	52/18862	0.00576875533058736	0.177510232743521	0.160404619163608	SLC6A4/DRD3/KALRN/EXT1/NLGN4Y	5
GO:0009896	positive regulation of catabolic process	19/418	450/18862	0.00577909331277842	0.177510232743521	0.160404619163608	COP1/RAB3GAP2/TBK1/IGF1/TPCN1/CHFR/ZFP36L1/SPTLC2/OSBPL7/RNF144A/PRKCE/HECW2/ATG7/VGLL4/GJA1/TNFAIP3/PRKN/HECW1/PTK2	19
GO:0070665	positive regulation of leukocyte proliferation	9/418	148/18862	0.00580064526807409	0.177510232743521	0.160404619163608	VCAM1/CSF1/IL2RA/IGF1/BCL2/IL5RA/IL5/CSF1R/PTK2	9
GO:0046545	development of primary female sexual characteristics	7/418	97/18862	0.00580457599751281	0.177510232743521	0.160404619163608	ARID5B/WT1/ANG/SMAD4/BCL2/KIT/CTNNA1	7
GO:0090150	establishment of protein localization to membrane	16/418	354/18862	0.00582737809874022	0.177510232743521	0.160404619163608	MACF1/RAB3GAP2/ANK3/OXA1L/RPS29/RAB8B/INPP5K/BCL2/MAIP1/PRNP/SSR3/COX18/AP3B1/ZDHHC14/AGK/RPS4Y1	16
GO:0010759	positive regulation of macrophage chemotaxis	3/418	17/18862	0.00583125402249246	0.177510232743521	0.160404619163608	CSF1/CSF1R/PTK2	3
GO:0021534	cell proliferation in hindbrain	3/418	17/18862	0.00583125402249246	0.177510232743521	0.160404619163608	RORA/SLC6A4/PSMG1	3
GO:0090136	epithelial cell-cell adhesion	3/418	17/18862	0.00583125402249246	0.177510232743521	0.160404619163608	SERPINB8/KIT/CTNNA1	3
GO:0097305	response to alcohol	12/418	233/18862	0.00597436274080611	0.180539136838958	0.163141645645985	TGFBR3/VCAM1/ITPR2/GOT2/OSBPL7/PRKCE/ADCY2/HMGCS1/CTNNA1/ADCY1/ADCY8/CYBB	12
GO:0099504	synaptic vesicle cycle	10/418	177/18862	0.00622858032942653	0.185008973726858	0.167180750731058	DNAJC6/PICALM/RAB27B/P2RY1/PLD1/GAK/AP3B1/ADCY1/DDC/NLGN4Y	10
GO:0001541	ovarian follicle development	5/418	53/18862	0.00625634210670534	0.185008973726858	0.167180750731058	ANG/SMAD4/BCL2/KIT/CTNNA1	5
GO:0048016	inositol phosphate-mediated signaling	5/418	53/18862	0.00625634210670534	0.185008973726858	0.167180750731058	EDN2/ITPR2/IGF1/PRNP/EFHB	5
GO:0055074	calcium ion homeostasis	19/418	454/18862	0.00633303290523562	0.185242673922083	0.167391930617616	EDN2/STIM1/TCIRG1/ITPR2/TPCN1/TNFSF11/BCL2/C19orf12/THADA/PRKCE/MAIP1/GPR55/PRNP/DRD3/P2RY1/PDE4D/DIAPH1/GJA1/ADCY8	19
GO:0007611	learning or memory	12/418	235/18862	0.00638169744094642	0.185242673922083	0.167391930617616	PICALM/NDRG4/SLC6A4/PRNP/PLCB1/DRD3/KALRN/KIT/PRKN/ADCY1/ADCY8/NLGN4Y	12
GO:0071456	cellular response to hypoxia	11/418	206/18862	0.00639847883354055	0.185242673922083	0.167391930617616	CUL2/EGLN3/ZFP36L1/RORA/BCL2/PRKCE/EPAS1/RBPJ/CYBB/ATP7A/PGK1	11
GO:0050931	pigment cell differentiation	4/418	34/18862	0.00651839299663679	0.187403798653308	0.169344800512041	BCL2/ZEB2/MREG/KIT	4
GO:0010506	regulation of autophagy	15/418	328/18862	0.00672607327397135	0.192040988649941	0.173535131874368	RAB3GAP2/TBK1/TPCN1/ATP6V0A2/SPTLC2/DAPK2/CLEC16A/OSBPL7/BCL2/KLHL22/ATG7/ATP6V0E1/PRKN/ATP6V1B2/ATP6V1H	15
GO:0048738	cardiac muscle tissue development	11/418	208/18862	0.00686296060088051	0.193870402915035	0.175188256282745	TGFBR3/WT1/IGF1/MYH7/NDRG4/SMAD4/VGLL4/RARB/RBPJ/JARID2/GJA1	11
GO:0034199	activation of protein kinase A activity	3/418	18/18862	0.00688380416147589	0.193870402915035	0.175188256282745	ADCY2/ADCY1/ADCY8	3
GO:0051924	regulation of calcium ion transport	12/418	238/18862	0.00703354824042283	0.19674925483345	0.177789690230887	STIM1/INPP5K/BCL2/THADA/PRKCE/PRNP/EFHB/DRD3/PDE4D/DIAPH1/GJA1/TMC1	12
GO:0008589	regulation of smoothened signaling pathway	6/418	77/18862	0.00721384033178363	0.199633915063715	0.180396372778145	UCHL5/HERC4/RORA/IFT122/EVC/CTNNA1	6
GO:0051354	negative regulation of oxidoreductase activity	4/418	35/18862	0.00723311286462736	0.199633915063715	0.180396372778145	CNR2/OXA1L/GZMA/PRKN	4
