ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0007265	Ras protein signal transduction	37/1172	338/18862	0.000587644520418688	0.0189540256232837	0.0159392184431359	EPS8L3/NOTCH2/ABL2/PLCE1/ARRB1/ARHGAP42/RDX/EPS8/IGF1/KSR2/STARD13/PRKD1/AKAP13/GARRE1/CDC42EP5/RASGRP3/CDC42EP3/PSD4/COL3A1/CUL3/TIAM1/MRAS/PIK3CB/ARHGAP24/PLK2/RAPGEF6/PSD2/SPRY4/ELMO1/COL1A2/PIK3CG/PRAG1/DENND3/CAVIN4/ABCA1/LPAR1/ARHGAP6	37
GO:0050806	positive regulation of synaptic transmission	20/1172	144/18862	0.000597444862964334	0.0189540256232837	0.0159392184431359	TNR/PTEN/DRD2/DNM1L/SLC24A1/GRIN2A/CACNG5/NRXN1/EPHA4/YTHDF1/OXTR/IGSF11/CLSTN2/NLGN1/PLK2/DRD1/SCGN/PPP1R9A/ADCY8/NTRK2	20
GO:0106106	cold-induced thermogenesis	20/1172	144/18862	0.000597444862964334	0.0189540256232837	0.0159392184431359	NRDC/LEPR/FFAR4/KSR2/DIO2/MAP2K6/LPIN1/PLCL1/GNAS/OXTR/PLCL2/PPARGC1A/PDGFC/NPR3/ARRDC3/LNPEP/PPARGC1B/GJA1/ALDH1A1/SYK	20
GO:0120161	regulation of cold-induced thermogenesis	20/1172	144/18862	0.000597444862964334	0.0189540256232837	0.0159392184431359	NRDC/LEPR/FFAR4/KSR2/DIO2/MAP2K6/LPIN1/PLCL1/GNAS/OXTR/PLCL2/PPARGC1A/PDGFC/NPR3/ARRDC3/LNPEP/PPARGC1B/GJA1/ALDH1A1/SYK	20
GO:0009743	response to carbohydrate	27/1172	221/18862	0.000601790538640112	0.0189808934425733	0.0159618126956318	ILDR2/PTEN/GPAM/TCF7L2/CPB2/PRKCB/MAP2K4/NME1/MAP2K6/SMAD2/SLC8A1/CALCRL/KLF7/NKX2-2/TIAM1/TXN2/ADCY5/PPARGC1A/EFNA5/SPARC/GJA1/SOD2/GCK/CFTR/PTPRN2/SLC30A8/ADCY8	27
GO:0023061	signal release	48/1172	475/18862	0.000620099324601904	0.0193954490189432	0.0163104295024205	SLC2A1/KCNA2/ILDR2/PPFIA4/SLC30A1/MCU/FFAR4/TCF7L2/DRD2/KCNA5/DNM1L/KCNC2/TBX3/UNC13C/PRKCB/MAP2K6/SMAD2/KCNS3/OTOF/NRXN1/PAX8/DPP4/KLF7/GNAS/TIAM1/OXTR/WNT7A/CADPS/ADCY5/KALRN/NLGN1/ISL1/EFNA5/GJA1/PRKN/INHBA/GCK/PCLO/PPP1R9A/CFTR/PTPRN2/SLC30A8/ADCY8/SYK/ABCA1/PTGES/ACSL4/APLN	48
GO:0035107	appendage morphogenesis	19/1172	134/18862	0.00062565964577236	0.0193954490189432	0.0163104295024205	NOTCH2/DYNC2H1/COL2A1/TBX3/ALDH1A2/OSR1/WDPCP/GNAS/WNT7A/CTNNB1/WNT5A/MBNL1/BMPR1B/LEF1/SFRP2/TBC1D32/SEMA3C/BPNT2/GRHL2	19
GO:0035108	limb morphogenesis	19/1172	134/18862	0.00062565964577236	0.0193954490189432	0.0163104295024205	NOTCH2/DYNC2H1/COL2A1/TBX3/ALDH1A2/OSR1/WDPCP/GNAS/WNT7A/CTNNB1/WNT5A/MBNL1/BMPR1B/LEF1/SFRP2/TBC1D32/SEMA3C/BPNT2/GRHL2	19
GO:0008016	regulation of heart contraction	29/1172	245/18862	0.000648104426756146	0.0199770824724551	0.0167995489567054	EDN2/PDE4B/RGS4/RYR2/CTNNA3/DRD2/SCN2B/KCNA5/PKP2/ATP2B1/TPM1/MEF2A/CACNG5/KCNJ2/SLC8A1/KCNE4/THRB/CACNA2D3/KCNIP4/APELA/ISL1/PDE4D/GJA1/SEMA3A/PIK3CG/TMEM65/DMD/APLN/ATP2B3	29
GO:0007389	pattern specification process	44/1172	426/18862	0.000655034074192521	0.0200766093361267	0.0168832451831721	DMRTA2/PRKACB/NOTCH2/TDRD5/BICC1/CYP26C1/DYNC2H1/CDON/MYF5/TBX3/FOXA1/GSC/ALDH1A2/SMAD6/SMAD3/SMAD2/RTTN/OSR1/PAX8/ACVR2A/FZD5/DAW1/BMP2/NKX2-2/WNT7A/EOMES/WNT5A/ROBO2/SHROOM3/BMPR1B/LEF1/HHIP/SFRP2/IRX1/DNAH5/ISL1/FST/TBC1D32/TBXT/SEMA3C/SEMA3A/ANKS6/MID1/ATP6AP2	44
GO:0055007	cardiac muscle cell differentiation	17/1172	114/18862	0.000662995408756346	0.0202064611938381	0.0169924429423418	RGS4/SOX6/IGF1/TBX3/AKAP6/ALPK3/AKAP13/MEF2A/MAP2K4/MYOCD/SLC8A1/FHL2/BMP2/PDLIM5/ISL1/ATG5/NRG1	17
GO:0055008	cardiac muscle tissue morphogenesis	11/1172	57/18862	0.000666881666425826	0.0202113577673749	0.0169965606720937	TGFBR3/COL11A1/RYR2/ANKRD1/PKP2/TPM1/BMP2/WNT5A/ISL1/NRG1/ZFPM2	11
GO:0034332	adherens junction organization	12/1172	66/18862	0.000678173915303263	0.0204394082806678	0.0171883377130078	RDX/CADM1/FERMT2/TJP1/CDH8/CDH2/CDH20/EPHA4/CTNNB1/NECTIN3/CDH9/CDH6	12
GO:0001508	action potential	19/1172	135/18862	0.000686642993290821	0.0205803217602359	0.017306837644213	KCNA2/RYR2/ANK3/CTNNA3/SCN2B/KCNA5/PKP2/KCNC2/AKAP6/KCNJ2/SLC8A1/SCN3A/KCNE4/SCN11A/FGF12/GLRA1/GJA1/NTRK2/DMD	19
GO:0045664	regulation of neuron differentiation	24/1172	190/18862	0.000735761416673656	0.021410174332388	0.0180046947478185	DAB1/BRINP3/PTEN/BDNF/TRPC6/CDON/EDNRB/FOXA1/BCL11B/TCF12/ZNF536/VWC2L/BMP2/NKX2-2/TIAM1/CNTN4/THRB/NLGN1/SFRP2/ISL1/NREP/NRCAM/ZHX2/TRIM32	24
GO:0046578	regulation of Ras protein signal transduction	24/1172	190/18862	0.000735761416673656	0.021410174332388	0.0180046947478185	EPS8L3/NOTCH2/ABL2/PLCE1/ARRB1/ARHGAP42/RDX/EPS8/IGF1/STARD13/AKAP13/PSD4/COL3A1/CUL3/PIK3CB/ARHGAP24/PSD2/SPRY4/PIK3CG/PRAG1/DENND3/CAVIN4/ABCA1/LPAR1	24
GO:0090090	negative regulation of canonical Wnt signaling pathway	23/1172	179/18862	0.000741011258645777	0.021410174332388	0.0180046947478185	BICC1/TCF7L2/DKK3/PTPRO/IGFBP4/CDH2/CUL3/PSMF1/BMP2/RBMS3/LIMD1/WNT5A/DKK2/JADE1/TMEM131L/SFRP2/ISL1/TMEM170B/PRKN/HECW1/STK3/TLE4/TLE1	23
GO:0055074	calcium ion homeostasis	46/1172	454/18862	0.000753533595402401	0.021410174332388	0.0180046947478185	LCK/EDN2/ABL2/SLC30A1/DISC1/RYR2/MCU/FFAR4/PLCE1/GRM5/TRPC6/DRD2/KCNA5/ATP2B1/EDNRB/AKAP6/BDKRB2/SLC24A1/SMAD3/GRIN2A/PRKCB/SLC8A1/ACKR3/PLCG1/OXTR/WNT5A/PROK2/ADCY5/KNG1/ATP13A3/EDNRA/PTGER4/PDE4D/DRD1/SCGN/ATG5/GJA1/ESR1/PIK3CG/CAV2/TRPA1/JPH1/ADCY8/LPAR1/DMD/ATP2B3	46
GO:0007492	endoderm development	13/1172	76/18862	0.000754495047147967	0.021410174332388	0.0180046947478185	COL11A1/DUSP5/COL4A2/SMAD3/HSBP1/SMAD2/ITGA4/COL5A2/EOMES/APELA/COL12A1/INHBA/LAMB1	13
GO:0007350	blastoderm segmentation	6/1172	19/18862	0.000763906222764379	0.021410174332388	0.0180046947478185	TDRD5/TBX3/FZD5/WNT5A/TBXT/SEMA3A	6
GO:0007413	axonal fasciculation	6/1172	19/18862	0.000763906222764379	0.021410174332388	0.0180046947478185	EPHA4/CNTN4/EPHB3/SEMA5A/SEMA3A/NRCAM	6
GO:0043902	positive regulation of multi-organism process	6/1172	19/18862	0.000763906222764379	0.021410174332388	0.0180046947478185	EDNRB/OXTR/PRDM9/CD180/SASH1/LY96	6
GO:0106030	neuron projection fasciculation	6/1172	19/18862	0.000763906222764379	0.021410174332388	0.0180046947478185	EPHA4/CNTN4/EPHB3/SEMA5A/SEMA3A/NRCAM	6
GO:0044091	membrane biogenesis	9/1172	41/18862	0.000768816549751122	0.021410174332388	0.0180046947478185	ANK3/PTEN/ANXA2/CDH2/NRXN1/RFTN1/NLGN1/CAV2/NLGN4X	9
GO:0007183	SMAD protein complex assembly	5/1172	13/18862	0.000775981832313278	0.021410174332388	0.0180046947478185	PARP1/SMAD6/SMAD3/SMAD2/PMEPA1	5
GO:0032354	response to follicle-stimulating hormone	5/1172	13/18862	0.000775981832313278	0.021410174332388	0.0180046947478185	TGFBR3/PPARGC1A/INHBA/ASNS/PAPPA	5
GO:0072182	regulation of nephron tubule epithelial cell differentiation	5/1172	13/18862	0.000775981832313278	0.021410174332388	0.0180046947478185	YAP1/OSR1/PAX8/CTNNB1/FAT4	5
GO:1902043	positive regulation of extrinsic apoptotic signaling pathway via death domain receptors	5/1172	13/18862	0.000775981832313278	0.021410174332388	0.0180046947478185	PTEN/PMAIP1/TIMP3/BMPR1B/STK3	5
GO:0032409	regulation of transporter activity	32/1172	283/18862	0.000776674217795949	0.021410174332388	0.0180046947478185	PDE4B/LRRC7/RYR2/ANK3/PTEN/GRM5/TRPC6/DRD2/SCN2B/KCNC2/TESC/AKAP6/GRIN2A/CACNG5/OSR1/HECW2/KCNE4/STAC/KCNAB1/NLGN1/FGF12/PPARGC1A/PDE4D/GJA1/UTRN/HECW1/CFTR/JPH1/GEM/KCNS2/DAPK1/DMD	32
GO:0060042	retina morphogenesis in camera-type eye	11/1172	58/18862	0.000777475455019434	0.021410174332388	0.0180046947478185	CRB1/CDON/SDK2/PTPRM/THRB/NECTIN3/SDK1/RP1/ZHX2/RORB/NTRK2	11
GO:0090287	regulation of cellular response to growth factor stimulus	33/1172	296/18862	0.000828837537930396	0.0227093113296586	0.0190971923944197	TGFBR3/NOTCH2/GREM2/JCAD/DKK3/ZDHHC17/DCN/MIR17HG/FBN1/SMAD6/SMAD3/NTRK3/PRKCB/MYOCD/EPN2/SMAD2/CCBE1/CRIM1/VWC2L/PMEPA1/WNT5A/PIK3CB/HHIP/SFRP2/VEGFC/ADAMTS12/FST/NREP/SPRY4/BMPER/CAV2/SULF1/APLN	33
GO:0055013	cardiac muscle cell development	13/1172	77/18862	0.000857050338367696	0.0232707612346253	0.0195693386739493	RGS4/IGF1/TBX3/AKAP6/ALPK3/AKAP13/MEF2A/MAP2K4/SLC8A1/FHL2/PDLIM5/ISL1/ATG5	13
GO:0035296	regulation of tube diameter	18/1172	127/18862	0.000863760779350178	0.0232707612346253	0.0195693386739493	EDN2/EXT2/ARHGAP42/KCNA5/ATP2B1/EDNRB/BDKRB2/SLC8A1/OXTR/KNG1/EDNRA/ITGA1/DRD1/ATG5/GJA1/SOD2/DOCK4/APLN	18
GO:0097746	blood vessel diameter maintenance	18/1172	127/18862	0.000863760779350178	0.0232707612346253	0.0195693386739493	EDN2/EXT2/ARHGAP42/KCNA5/ATP2B1/EDNRB/BDKRB2/SLC8A1/OXTR/KNG1/EDNRA/ITGA1/DRD1/ATG5/GJA1/SOD2/DOCK4/APLN	18
GO:0003229	ventricular cardiac muscle tissue development	10/1172	50/18862	0.00086648733076393	0.0232707612346253	0.0195693386739493	TGFBR3/COL11A1/RYR2/PKP2/TBX3/TPM1/ADAMTS9/ISL1/NRG1/ZFPM2	10
GO:0030534	adult behavior	17/1172	117/18862	0.000895312734642786	0.0239264610120055	0.020120743541311	DAB1/PTEN/DRD2/NRXN3/NRXN1/EPHA4/KALRN/FGF12/USP46/GLRA1/GABRG2/DRD1/PRKN/SDK1/CNTNAP2/OXR1/NLGN4X	17
GO:0002028	regulation of sodium ion transport	14/1172	87/18862	0.000901429550064493	0.0239718397504896	0.0201589043858592	ANK3/DRD2/SCN2B/PKP2/TESC/OSR1/SLC8A1/HECW2/FGF12/NKAIN2/UTRN/CNKSR3/HECW1/DMD	14
GO:0032232	negative regulation of actin filament bundle assembly	8/1172	34/18862	0.000921957499673552	0.0243981435889221	0.0205174007886273	TJP1/CGNL1/CORO2B/TMEFF2/PHLDB2/PRKN/PPP1R9A/ARHGAP6	8
GO:0035150	regulation of tube size	18/1172	128/18862	0.000948016129187313	0.0249659587419474	0.0209948998666214	EDN2/EXT2/ARHGAP42/KCNA5/ATP2B1/EDNRB/BDKRB2/SLC8A1/OXTR/KNG1/EDNRA/ITGA1/DRD1/ATG5/GJA1/SOD2/DOCK4/APLN	18
GO:0090132	epithelium migration	38/1172	360/18862	0.000993879911225575	0.0260473358376751	0.0219042742702855	SEMA4A/DUSP10/JCAD/PTEN/PTPRR/DCN/STARD13/PRKD1/MAP2K3/PTPRM/CCBE1/WDPCP/ZEB2/DPP4/PLCG1/WNT7A/WNT5A/PTPRG/ADAMTS9/FOXP1/PIK3CB/PDCD10/FBXW7/APELA/VEGFC/SEMA5A/PLK2/MIR143/SPARC/ADTRP/SASH1/HDAC9/BMPER/SEMA3A/PIK3CG/LOXL2/GRHL2/ANGPT1	38
GO:0001667	ameboidal-type cell migration	47/1172	473/18862	0.00100491533185801	0.0262017220619027	0.0220341039856971	SEMA4A/SRGAP2/DUSP10/JCAD/PTEN/PRR5L/PTPRR/DCN/STARD13/EDNRB/PRKD1/MAP2K3/PTPRM/CDH2/CCBE1/SLC8A1/WDPCP/ZEB2/DPP4/ITGA4/PLCG1/WNT7A/WNT5A/PTPRG/ADAMTS9/FOXP1/PIK3CB/PDCD10/FBXW7/APELA/VEGFC/SEMA5A/ISL1/PLK2/MIR143/SPARC/ADTRP/GJA1/SASH1/HDAC9/BMPER/SEMA3C/SEMA3E/SEMA3A/PIK3CG/LOXL2/ANGPT1	47
GO:0099173	postsynapse organization	21/1172	161/18862	0.00101640106139254	0.0262017220619027	0.0220341039856971	PTEN/DNM1L/ACTN1/CBLN1/CDH2/NRXN1/TANC1/EPHA4/TIAM1/WNT7A/WNT5A/GAP43/KALRN/NLGN1/EPHB3/PDLIM5/CTNND2/EPHA7/PPP1R9A/WASL/NLGN4X	21
GO:0003208	cardiac ventricle morphogenesis	12/1172	69/18862	0.00102297225135525	0.0262017220619027	0.0220341039856971	TGFBR3/COL11A1/RYR2/PKP2/MIR17HG/TPM1/SFRP2/ISL1/SEMA3C/NRG1/GRHL2/ZFPM2	12
GO:0051966	regulation of synaptic transmission, glutamatergic	12/1172	69/18862	0.00102297225135525	0.0262017220619027	0.0220341039856971	TNR/DISC1/ATAD1/GRM5/DRD2/CACNG5/CDH2/NRXN1/OXTR/NLGN1/DRD1/DGKI	12
GO:0110020	regulation of actomyosin structure organization	15/1172	98/18862	0.00102391982988449	0.0262017220619027	0.0220341039856971	ARHGEF10L/FERMT2/TJP1/CGNL1/TPM1/SMAD3/CORO2B/AKAP13/TMEFF2/CD47/PHLDB2/PTGER4/PPP1R9A/LPAR1/ARHGAP6	15
GO:0043087	regulation of GTPase activity	48/1172	487/18862	0.0010613449906367	0.0270319087990804	0.0227322421023942	ARHGEF16/ARHGEF10L/SMAP2/RGS4/RABGAP1L/RASAL2/RGS18/DENND1B/SRGAP2/ARHGAP21/ARRB1/ARHGAP42/RDX/DNM1L/STARD13/FERMT2/BNIP2/NTRK3/RASGRP3/CHN1/EPHA4/PLCB1/TIAM1/SRGAP3/WNT5A/CBLB/KALRN/EPHB3/CPEB2/ARAP2/ARHGAP24/EFNA5/RAPGEF6/ARAP3/ARHGAP26/DOCK2/SNX13/DOCK4/CAV2/PTPRN2/DOCK8/RIC1/ALDH1A1/NTRK2/RGS3/RABGAP1/ARHGAP6/ARHGEF6	48
GO:0051492	regulation of stress fiber assembly	14/1172	89/18862	0.00113346542371053	0.0287299023253387	0.0241601545822009	ARHGEF10L/FERMT2/TJP1/CGNL1/TPM1/SMAD3/CORO2B/TMEFF2/CD47/PHLDB2/PTGER4/PPP1R9A/LPAR1/ARHGAP6	14
GO:0009214	cyclic nucleotide catabolic process	5/1172	14/18862	0.00114561224885534	0.0287299023253387	0.0241601545822009	PDE4B/PDE1A/PDE4D/PDE7B/PDE10A	5
GO:0018158	protein oxidation	5/1172	14/18862	0.00114561224885534	0.0287299023253387	0.0241601545822009	TRABD2B/LOXL4/LOXL1/TMX3/LOXL2	5
GO:0003002	regionalization	35/1172	326/18862	0.00114919609301355	0.0287299023253387	0.0241601545822009	DMRTA2/PRKACB/NOTCH2/TDRD5/CYP26C1/DYNC2H1/CDON/MYF5/TBX3/FOXA1/GSC/ALDH1A2/SMAD6/SMAD3/SMAD2/OSR1/PAX8/ACVR2A/FZD5/BMP2/NKX2-2/WNT7A/WNT5A/ROBO2/BMPR1B/LEF1/HHIP/SFRP2/IRX1/ISL1/TBC1D32/TBXT/SEMA3C/SEMA3A/ATP6AP2	35
GO:0003407	neural retina development	12/1172	70/18862	0.00116609016845653	0.0288860235793456	0.0242914433553983	CRB1/ATP2B1/SDK2/PTPRM/THRB/GPM6A/USP45/SDK1/RP1/ZHX2/RORB/NTRK2	12
GO:0048332	mesoderm morphogenesis	12/1172	70/18862	0.00116609016845653	0.0288860235793456	0.0242914433553983	EXT2/TBX3/SMAD3/SMAD2/EOMES/WNT5A/LEF1/SFRP2/APELA/GJA1/TBXT/INHBA	12
GO:0010721	negative regulation of cell development	22/1172	174/18862	0.00118382942815399	0.0291921574897063	0.0245488839311932	DAB1/SEMA4A/TNR/DUSP10/PTEN/ASCL2/TRPC6/IGF1/EDNRB/FBN1/MAP2/WNT7A/THRB/WNT5A/FBXW7/SEMA5A/EFNA5/SPRY4/EPHA7/SEMA3C/SEMA3E/SEMA3A	22
GO:0001895	retina homeostasis	13/1172	80/18862	0.00123729958200811	0.0303726254859456	0.0255415879420011	SLC2A1/ABCA4/CRB1/USH2A/PCDH15/TUB/POC1B/ADGRV1/LCA5/USP45/RP1/NXNL2/WHRN	13
GO:0010717	regulation of epithelial to mesenchymal transition	15/1172	100/18862	0.00126451589415424	0.0308245588598415	0.025921637273549	PTEN/TCF7L2/FOXA1/FERMT2/SMAD3/SMAD2/BMP2/TIAM1/CTNNB1/PHLDB2/LEF1/SFRP2/ISL1/LOXL2/OLFM1	15
GO:0003073	regulation of systemic arterial blood pressure	14/1172	90/18862	0.00126707403239533	0.0308245588598415	0.025921637273549	EDN2/DDAH1/ARHGAP42/DRD2/PTPRO/TPM1/CORO2B/OXTR/CPA3/ADAMTS16/PDE4D/GJA1/SOD2/ATP6AP2	14
GO:0090130	tissue migration	38/1172	365/18862	0.00128031280237464	0.0309391777418997	0.0260180249979904	SEMA4A/DUSP10/JCAD/PTEN/PTPRR/DCN/STARD13/PRKD1/MAP2K3/PTPRM/CCBE1/WDPCP/ZEB2/DPP4/PLCG1/WNT7A/WNT5A/PTPRG/ADAMTS9/FOXP1/PIK3CB/PDCD10/FBXW7/APELA/VEGFC/SEMA5A/PLK2/MIR143/SPARC/ADTRP/SASH1/HDAC9/BMPER/SEMA3A/PIK3CG/LOXL2/GRHL2/ANGPT1	38
GO:0090596	sensory organ morphogenesis	28/1172	244/18862	0.00128400623754112	0.0309391777418997	0.0260180249979904	COL11A1/NOTCH2/CRB1/CDON/COL2A1/GSC/FBN1/SDK2/PTPRM/OSR1/EFEMP1/WDPCP/PAX8/COL5A2/FZD5/THRB/WNT5A/NECTIN3/PRKCI/SOBP/SDK1/RP1/ZHX2/RORB/NTRK2/AGTPBP1/WHRN/POU3F4	28
GO:0010976	positive regulation of neuron projection development	20/1172	153/18862	0.00128889477781923	0.0309391777418997	0.0260180249979904	ROR1/LRRC7/ABL2/DISC1/ANKRD1/BDNF/DNM1L/PRKD1/NTRK3/NME1/TIAM1/WNT5A/KALRN/PRKCI/FBXO38/TMEM30A/MAGI2/PPP1R9A/UBE2V2/NTRK2	20
GO:0035987	endodermal cell differentiation	9/1172	44/18862	0.00131561370744485	0.0313035279074049	0.0263244220132317	COL11A1/COL4A2/HSBP1/ITGA4/COL5A2/EOMES/COL12A1/INHBA/LAMB1	9
GO:0098815	modulation of excitatory postsynaptic potential	9/1172	44/18862	0.00131561370744485	0.0313035279074049	0.0263244220132317	RGS4/PTEN/CBLN1/CELF4/NRXN1/WNT7A/IGSF11/NLGN1/NLGN4X	9
GO:0010595	positive regulation of endothelial cell migration	18/1172	132/18862	0.00135883812721485	0.0317940313435862	0.0267369064939321	JCAD/PRKD1/MAP2K3/CCBE1/PLCG1/WNT7A/WNT5A/FOXP1/PIK3CB/VEGFC/SEMA5A/PLK2/MIR143/SPARC/SASH1/HDAC9/PIK3CG/ANGPT1	18
GO:0010977	negative regulation of neuron projection development	18/1172	132/18862	0.00135883812721485	0.0317940313435862	0.0267369064939321	DAB1/SEMA4A/TNR/PTEN/PTPRO/MAP2/EPHA4/WNT5A/PTPRG/NLGN1/SEMA5A/SPOCK1/EPHA7/SEMA3C/SEMA3E/SEMA3A/PRAG1/LPAR1	18
GO:0048839	inner ear development	22/1172	176/18862	0.00137547657507059	0.0317940313435862	0.0267369064939321	ROR1/COL11A1/USH2A/PCDH15/COL2A1/ATP8B1/WDPCP/PAX8/EPHA4/BMP2/WNT5A/OTOL1/FAT4/ADGRV1/SPARC/ATG5/SOBP/NOX3/BMPER/TMC1/WHRN/POU3F4	22
GO:0000578	embryonic axis specification	8/1172	36/18862	0.00137584144580154	0.0317940313435862	0.0267369064939321	TDRD5/TBX3/SMAD6/SMAD2/FZD5/WNT7A/WNT5A/TBXT	8
GO:0042311	vasodilation	8/1172	36/18862	0.00137584144580154	0.0317940313435862	0.0267369064939321	EXT2/EDNRB/BDKRB2/KNG1/ITGA1/DRD1/ATG5/SOD2	8
GO:0019933	cAMP-mediated signaling	11/1172	62/18862	0.00138296815748267	0.0317940313435862	0.0267369064939321	FFAR4/AKAP6/ADCY2/NDUFS4/PDE4D/CAP2/PDE7B/ADGRG6/GNAI1/PCLO/LPAR1	11
GO:0042698	ovulation cycle	11/1172	62/18862	0.00138296815748267	0.0317940313435862	0.0267369064939321	ARRB1/PGR/MAP2K6/OXTR/ROBO2/GPR149/BMPR1B/PAM/ESR1/INHBA/NR5A1	11
GO:0048592	eye morphogenesis	19/1172	143/18862	0.0013866958953705	0.0317940313435862	0.0267369064939321	NOTCH2/CRB1/CDON/FBN1/SDK2/PTPRM/EFEMP1/COL5A2/FZD5/THRB/WNT5A/NECTIN3/PRKCI/SDK1/RP1/ZHX2/RORB/NTRK2/AGTPBP1	19
GO:0002090	regulation of receptor internalization	10/1172	53/18862	0.00138897427252165	0.0317940313435862	0.0267369064939321	SELE/ATAD1/ARRB1/DRD2/USP46/APELA/MAGI2/ANGPT1/SYK/APLN	10
GO:0086003	cardiac muscle cell contraction	12/1172	72/18862	0.00150229933627924	0.0339590071173158	0.028557523521018	PDE4B/RYR2/CTNNA3/SCN2B/KCNA5/PKP2/KCNJ2/KCNE4/FGF12/PDE4D/GJA1/GSN	12
GO:0030326	embryonic limb morphogenesis	16/1172	112/18862	0.00150233395542042	0.0339590071173158	0.028557523521018	NOTCH2/DYNC2H1/TBX3/ALDH1A2/OSR1/WDPCP/GNAS/WNT7A/CTNNB1/WNT5A/MBNL1/LEF1/SFRP2/TBC1D32/BPNT2/GRHL2	16
GO:0035113	embryonic appendage morphogenesis	16/1172	112/18862	0.00150233395542042	0.0339590071173158	0.028557523521018	NOTCH2/DYNC2H1/TBX3/ALDH1A2/OSR1/WDPCP/GNAS/WNT7A/CTNNB1/WNT5A/MBNL1/LEF1/SFRP2/TBC1D32/BPNT2/GRHL2	16
GO:0043405	regulation of MAP kinase activity	33/1172	307/18862	0.00153471773294813	0.034547069299766	0.0290520491574457	RGS4/DUSP10/PLCE1/DUSP5/ARRB1/IGF1/MAP3K9/AKAP13/NTRK3/MAP2K4/MAP2K3/MAP2K6/GADD45B/FZD5/EPHA4/BMP2/TIAM1/WNT5A/PROK2/PIK3CB/PDCD10/TNIK/SFRP2/PDGFC/ITGA1/SPRY4/SASH1/PIK3CG/NRG1/SYK/LPAR1/RGS3/TAB3	33
GO:0030072	peptide hormone secretion	28/1172	247/18862	0.0015438495408428	0.0346090237978189	0.0291041492388547	SLC2A1/ILDR2/MCU/FFAR4/TCF7L2/DRD2/KCNA5/KCNC2/SMAD2/KCNS3/PAX8/DPP4/KLF7/TIAM1/ADCY5/KALRN/ISL1/EFNA5/GJA1/PRKN/GCK/PCLO/CFTR/PTPRN2/SLC30A8/ADCY8/ACSL4/APLN	28
GO:0097061	dendritic spine organization	13/1172	82/18862	0.00156171663269693	0.0348654844953945	0.0293198175703206	PTEN/DNM1L/TANC1/EPHA4/TIAM1/WNT7A/KALRN/NLGN1/EPHB3/PDLIM5/CTNND2/PPP1R9A/WASL	13
GO:0042326	negative regulation of phosphorylation	41/1172	407/18862	0.00158399179371396	0.0352048233190812	0.0296051815212026	SFN/RGS4/NIBAN1/DUSP10/SMYD3/PTEN/DUSP5/PRR5L/ARRB1/DRD2/PTPRO/TESC/BDKRB2/SMAD6/NTRK3/MYOCD/MYCNOS/SLC8A1/NCK2/PID1/TRAF3IP1/PMEPA1/CBLB/PIK3CB/PPARGC1A/SFRP2/NNT/PDE4D/SPRY4/PKIB/CNKSR3/PRKN/INHBA/IGFBP3/GFRA2/DUSP26/ANGPT1/DEPTOR/SH3GL2/RGS3/DMD	41
GO:0051098	regulation of binding	37/1172	357/18862	0.00159432907237496	0.0352048233190812	0.0296051815212026	TGFBR3/CFHR5/PARP1/DISC1/GREM2/IFIT1/TCF7L2/SPON1/BDNF/CARD18/CDON/IGF1/ANXA2/SMAD3/BTBD1/MYOCD/NME1/SMAD2/MAPRE3/ITGA4/PLCL1/MAP2/EPHA4/BMP2/TIAM1/PLCL2/CTNNB1/WNT5A/CBLB/LEF1/FBXW7/ISL1/PLK2/PRKN/STK3/ANGPT1/ZNF462	37
GO:0048736	appendage development	21/1172	167/18862	0.00162092655007401	0.0352048233190812	0.0296051815212026	NOTCH2/DYNC2H1/COL2A1/TBX3/FERMT2/ALDH1A2/OSR1/WDPCP/GNAS/WNT7A/CTNNB1/WNT5A/MBNL1/BMPR1B/LEF1/SFRP2/PAM/TBC1D32/SEMA3C/BPNT2/GRHL2	21
GO:0060173	limb development	21/1172	167/18862	0.00162092655007401	0.0352048233190812	0.0296051815212026	NOTCH2/DYNC2H1/COL2A1/TBX3/FERMT2/ALDH1A2/OSR1/WDPCP/GNAS/WNT7A/CTNNB1/WNT5A/MBNL1/BMPR1B/LEF1/SFRP2/PAM/TBC1D32/SEMA3C/BPNT2/GRHL2	21
GO:0071772	response to BMP	21/1172	167/18862	0.00162092655007401	0.0352048233190812	0.0296051815212026	TGFBR3/NOTCH2/GREM2/COL2A1/SPINT1/FBN1/SMAD6/SMAD3/SMAD2/CRIM1/ACVR2A/VWC2L/BMP2/WNT5A/BMPR1B/LEF1/SFRP2/ADAMTS12/FST/BMPER/SULF1	21
GO:0071773	cellular response to BMP stimulus	21/1172	167/18862	0.00162092655007401	0.0352048233190812	0.0296051815212026	TGFBR3/NOTCH2/GREM2/COL2A1/SPINT1/FBN1/SMAD6/SMAD3/SMAD2/CRIM1/ACVR2A/VWC2L/BMP2/WNT5A/BMPR1B/LEF1/SFRP2/ADAMTS12/FST/BMPER/SULF1	21
GO:0072160	nephron tubule epithelial cell differentiation	5/1172	15/18862	0.00163105418183668	0.0352048233190812	0.0296051815212026	YAP1/OSR1/PAX8/CTNNB1/FAT4	5
