ID	Description	GeneRatio	BgRatio	pvalue	p.adjust	qvalue	geneID	Count
GO:0021543	pallium development	54/3336	156/18862	2.74401512937425e-07	2.01001508284814e-05	1.48204500793301e-05	MFSD2A/SLC2A1/EIF2B3/DMRTA2/DAB1/SRGAP2C/NOTCH2NLC/LMX1A/ATP2B4/SRGAP2/DISC1/ZMIZ1/PTEN/BNIP3/TSKU/FEZ1/CDON/LRP6/SYNE2/CCDC85C/BCL2A1/PAFAH1B1/IGF2BP1/NME1/CDH2/XRCC1/ALK/RTN4/COL3A1/PLCB1/BTBD3/CRKL/ROBO1/GSK3B/TMEM108/SLIT2/EPHA5/ANXA3/LEF1/FAT4/PHACTR1/POU3F2/NPY/NEUROD6/GLI3/CDK6/RELN/LAMB1/FOXP2/CNTNAP2/TRAPPC9/PAX5/NTRK2/DAB2IP	54
GO:0001952	regulation of cell-matrix adhesion	46/3336	125/18862	2.76445381616728e-07	2.01001508284814e-05	1.48204500793301e-05	AJAP1/RCC2/COL16A1/CSF1/DISC1/NRP1/PTEN/PTPRJ/MYF5/FERMT2/FMN1/THBS1/SMAD3/PEAK1/IQGAP1/CX3CL1/CDH13/BCAS3/BCL2/ROCK2/WDPCP/MAP4K4/CLASP1/RIN2/SRC/DAG1/FAM107A/EPHA3/PHLDB2/GSK3B/PIK3CB/BST1/PIK3R1/EFNA5/VEGFA/UTRN/SEMA3E/CDK6/SERPINE1/PTK2B/PLEKHA2/PTK2/ACER2/TEK/ARHGAP6/GPM6B	46
GO:0043405	regulation of MAP kinase activity	90/3336	307/18862	3.18710693323e-07	2.29068731649278e-05	1.68899314791862e-05	EPHB2/LPAR3/RGS4/MAPKAPK2/DUSP10/ERCC6/PLCE1/DUSP5/HIPK3/PTPRJ/ARRB1/SORL1/DUSP16/LRRK2/KITLG/IGF1/FZD10/HTR2A/SPRY2/MAP4K5/MAP3K9/CHRNA7/THBS1/AKAP13/NTRK3/IQGAP1/IGF1R/MAPK8IP3/NOD2/PIK3R6/MAP2K4/MAP2K3/MAP2K6/TNFRSF11A/SERPINB3/GADD45B/INSR/TRIB2/ALK/SPRED2/FZD5/EPHA4/BMP2/SRC/CD40/BMP7/TIAM1/CRKL/IRAK2/NEK10/WNT5A/PROK2/ROBO1/TF/PIK3CB/PDCD10/TNIK/MAP3K13/EGF/SFRP2/PDGFC/GHR/ITGA1/SPRY4/FGF1/CD74/DUSP1/EDN1/VEGFA/MAP3K7/TPD52L1/SASH1/MAP3K4/PIK3CG/PTK2B/PBK/DUSP4/NRG1/FGFR1/RIPK2/TRIB1/SYK/LPAR1/RGS3/TLR4/DAB2IP/TRAF2/TAB3/PAK3/TENM1	90
GO:0046631	alpha-beta T cell activation	52/3336	149/18862	3.38130552376067e-07	2.40083394240548e-05	1.77020759176412e-05	TNFRSF14/PLA2G2D/RUNX3/SEMA4A/SLAMF6/XCL1/TNFSF18/RC3H1/CD55/HLX/ITPKB/NLRP3/GATA3/ZBTB16/CRTAM/HSPH1/BCL11B/RORA/IL4R/TBX21/MALT1/BCL2/BCL3/RSAD2/RUNX1/EOMES/TGFBR2/FOXP1/NFKBIZ/CBLB/CD86/IL12A/LEF1/IL2/IL21/IL15/PTGER4/AP3B1/IRF1/ITK/DOCK2/CD83/HLA-E/HLA-DRA/HLA-DRB1/PRDM1/GLI3/RIPK2/CD274/ANXA1/SYK/TNFSF8	52
GO:0046632	alpha-beta T cell differentiation	41/3336	107/18862	3.46282028372935e-07	2.40083394240548e-05	1.77020759176412e-05	PLA2G2D/RUNX3/SEMA4A/SLAMF6/TNFSF18/RC3H1/HLX/ITPKB/NLRP3/GATA3/ZBTB16/BCL11B/RORA/IL4R/TBX21/MALT1/BCL2/BCL3/RSAD2/RUNX1/EOMES/TGFBR2/FOXP1/NFKBIZ/CD86/LEF1/IL2/IL21/PTGER4/AP3B1/IRF1/ITK/CD83/HLA-DRA/HLA-DRB1/PRDM1/GLI3/RIPK2/ANXA1/SYK/TNFSF8	41
GO:0050804	modulation of chemical synaptic transmission	112/3336	405/18862	3.48770324982895e-07	2.40083394240548e-05	1.77020759176412e-05	EPHB2/NGF/RGS4/TNR/SLC30A1/DISC1/EGR2/SRGN/NRG3/ATAD1/PTEN/CPEB3/NPS/BDNF/LRRC4C/SHANK2/GRM5/DRD2/GRIK4/CLSTN3/DNM1L/LRRK2/RAP1B/PPFIA2/HTR2A/PCDH17/FGF14/SIPA1L1/CHRNA7/UNC13C/SLC24A1/CHRNB4/MCTP2/GRIN2A/SHISA9/PRKCB/CBLN1/CX3CL1/CDH11/ABR/SHISA6/RHOT1/CACNG5/DLGAP1/CDH2/CELF4/SYT4/CACNA1A/UNC13A/SHANK1/PRKCG/PRKCE/NRXN1/PLCL1/EPHA4/SERPINE2/PLCB1/PLCB4/DLGAP4/SRC/PLCG1/YTHDF1/SYN3/PACSIN2/CNTN4/GRM7/OXTR/WNT7A/PLCL2/ERC2/PXK/FAM107A/IGSF11/GSK3B/TMEM108/CLSTN2/BCHE/NLGN1/USP46/GRID2/EIF4E/PPP3CA/NPY2R/RAPGEF2/PLK2/MAP1B/HOMER1/MEF2C/GRIA1/DRD1/CPLX2/EDN1/SCGN/GRIK2/PRKN/GNAI1/PPP1R9A/NPTX2/RELN/PRKAR2B/DGKI/DLGAP2/PTK2B/ADCY8/JAK2/PTPRD/NTRK2/GRIN3A/STXBP1/GRIN1/NLGN4X/OPHN1	112
GO:0099173	postsynapse organization	55/3336	161/18862	3.49393713031983e-07	2.40083394240548e-05	1.77020759176412e-05	EPHB2/WASF2/ARHGAP22/ZNF365/SRGN/PTEN/CAPRIN1/SHANK2/DNM1L/LRRK2/PPFIA2/GPHN/ACTN1/SIPA1L1/CHRNA7/ABHD17C/IGF1R/CBLN1/SHISA6/ARHGAP44/TANC2/CDH2/INSR/SHANK1/NRXN1/TANC1/NRP2/EPHA4/DOCK10/PRNP/TIAM1/CRKL/WNT7A/WNT5A/GAP43/KALRN/TMEM108/EPHB1/NLGN1/EPHB3/IL1RAP/GRID2/PDLIM5/CTNND2/ACTBL2/HOMER1/EPHA7/PPP1R9A/RELN/WASL/PTPRD/NLGN4X/CNKSR2/OPHN1/PAK3	55
GO:0007517	muscle organ development	92/3336	317/18862	3.89160313319342e-07	2.64407040185105e-05	1.94955320142881e-05	SKI/PAX7/HIVEP3/DMRTA2/TGFBR3/COL11A1/BCL9/ATF3/CENPF/TGFB2/HLX/RYR2/ZBTB18/EGR2/ANKRD1/FGFR2/ARNTL/SOX6/WT1/ALX4/SMTNL1/TAGLN/CDON/PKP2/MYF5/DCN/IGF1/KLF5/FOS/ASB2/GSC/TCF12/TPM1/ZNF609/SMAD3/BTBD1/MEF2A/SOX8/NUPR1/ZNF689/ZFHX3/MYOCD/NOG/MYOM1/BCL2/EID2/MYH14/FOXN2/BMP10/CYP26B1/VAMP5/SMYD1/LRP2/COL6A3/HDAC4/BMP2/JPH2/LARGE1/DAG1/WNT5A/MYLK/EPHB1/MRAS/KCNAB1/RBPJ/PPP3CA/LEF1/BASP1/ISL1/HOMER1/MEF2C/MEGF10/NEUROG1/MIR143/HAND1/SGCD/RIPOR2/UTRN/FOXK1/HDAC9/SGCE/CAV2/MTPN/MYOM2/NRG1/JPH1/ZFPM2/PAX5/TGFBR1/CAVIN4/DMD/FHL1	92
GO:0042110	T cell activation	127/3336	474/18862	3.93248916315605e-07	2.64407040185105e-05	1.94955320142881e-05	TNFRSF14/PIK3CD/PLA2G2D/RUNX3/LCK/LEPR/GLMN/VCAM1/CD2/SEMA4A/SPTA1/SLAMF6/FCER1G/XCL1/TNFSF18/RC3H1/SOX13/CD55/HLX/DUSP10/ITPKB/ZP4/NLRP3/IL2RA/GATA3/APBB1IP/DLG5/ZMIZ1/GPAM/CD44/MDK/CD5/SCGB1A1/ZBTB16/CRTAM/IGF1/SLC7A1/HSPH1/LCP1/TNFSF13B/BCL11B/RORA/SMAD3/IL4R/NOD2/PIK3R6/TBX21/MALT1/BCL2/STK11/CD70/ICAM1/BCL3/RSAD2/SOS1/CYP26B1/NCK2/GLI2/DPP4/SP3/CASP8/CTLA4/ICOS/FZD5/PRNP/SRC/MAFB/PREX1/RUNX1/EOMES/TGFBR2/SELENOK/FOXP1/NFKBIZ/CBLB/CD47/RABL3/CD86/IL12A/PPP3CA/LEF1/IL2/IL21/IL15/TMEM131L/IL7R/PTGER4/PIK3R1/F2RL1/AP3B1/CAMK4/IRF1/NDFIP1/SPINK5/CD74/ITK/DOCK2/CD83/RIPOR2/HLA-E/HLA-DRA/HLA-DRB1/HLA-DOA/HLA-DPA1/HLA-DPB1/PRDM1/ATG5/CCR6/CARD11/GLI3/PIK3CG/KIF13B/IDO1/IL7/PAG1/RIPK2/DOCK8/CD274/IFNB1/IFNW1/IFNA2/ANXA1/SYK/TNFSF8/GSN/MSN/PAK3	127
GO:0050767	regulation of neurogenesis	99/3336	348/18862	4.01205295421749e-07	2.66886884284276e-05	1.96783784316602e-05	SKI/EPHB2/YTHDF2/DMRTA2/DAB1/LPAR3/NGF/SEMA4A/TNR/PLXNA2/DUSP10/DISC1/NRP1/ZNF365/EGR2/PTEN/ASCL2/ARNTL/BDNF/CAPRIN1/MDK/MAP6/TENM4/TRPC6/YAP1/DRD2/SORL1/DNM1L/DIP2B/PLXNC1/RNF6/SLITRK1/DCT/PRKCH/DICER1/SPINT1/PRTG/SOX8/CX3CL1/IST1/NTN1/TRPV2/NOG/STK11/LDLR/RTN4/LRP2/MAP2/XRCC5/EPHA4/SERPINE2/BMP2/NKX2-2/BMP7/TIAM1/PPARG/WNT7A/GOLGA4/GORASP1/CTNNB1/DAG1/WNT5A/ROBO2/ROBO1/SEMA5B/KALRN/PRKCI/MAP3K13/SLIT2/RUFY3/PPP3CA/RAPGEF2/VEGFC/SEMA5A/MAP1B/MAN2A1/CDKL3/CTNNA1/VEGFA/EPHA7/UFL1/OPRM1/TIAM2/GLI3/LIMK1/SEMA3C/SEMA3E/SEMA3A/SEMA3D/CUX1/RELN/PTPRZ1/PLXNA4/XRCC2/PTPRD/NTRK2/TRIM32/BRINP1/PAK3	99
GO:0030098	lymphocyte differentiation	101/3336	358/18862	4.72493852541213e-07	3.11000427362127e-05	2.29310035914738e-05	PIK3CD/PLA2G2D/RUNX3/LCK/LEPR/VCAM1/CD2/NOTCH2/SEMA4A/SLAMF8/SLAMF6/FCER1G/TNFSF18/RC3H1/SOX13/HLX/DUSP10/ITPKB/NLRP3/KLF6/IL2RA/GATA3/ZMIZ1/MDK/PTPRJ/MS4A1/ZBTB16/CRTAM/MIR17HG/BCL11B/RORA/IL4R/PLCG2/PIK3R6/TBX21/MALT1/BCL2/STK11/BCL3/RSAD2/SOS1/CYP26B1/MERTK/GLI2/SP3/ITGA4/CTLA4/FZD5/DOCK10/INPP5D/HDAC4/MAFB/PREX1/RUNX1/PLCL2/EOMES/TGFBR2/CMTM7/FOXP1/NFKBIZ/RABL3/CD86/RBPJ/LEF1/IL2/IL21/IL15/TMEM131L/IL7R/PTGER4/PIK3R1/AP3B1/CAMK4/IRF1/NDFIP1/SPINK5/CD74/ITK/DOCK2/CD83/HLA-DRA/HLA-DRB1/HLA-DOA/BAK1/PRDM1/ATG5/CCR6/CARD11/HDAC9/INHBA/GLI3/PTK2B/IL7/TPD52/RIPK2/IFNB1/IFNW1/IFNA2/ANXA1/SYK/TNFSF8	101
GO:0007204	positive regulation of cytosolic calcium ion concentration	90/3336	310/18862	5.09710147283454e-07	3.32001828225358e-05	2.44795004945343e-05	LCK/EDN2/PTGFR/LPAR3/MCOLN2/XCL1/FASLG/ABL2/ATP2B4/AVPR1B/CD55/RYR2/FFAR4/PLCE1/CCKBR/MS4A1/P2RY6/TRPC6/DRD2/UBASH3B/LRP6/CMKLR1/P2RX7/P2RX4/HTR2A/EDNRB/AKAP6/BDKRB2/BDKRB1/TRPM1/RYR3/SLC24A1/PML/GRIN2A/CX3CL1/PLCG2/TRPV2/CCL3/GNA13/BCL2/GALR1/CACNA1A/FPR3/SLC8A1/PRKCE/TACR1/ITGAV/GPR55/ACKR3/PRNP/TGM2/PLCG1/JPH2/TRPM2/OXTR/XCR1/CCR5/PROK2/ADCY5/KNG1/HTT/PDGFRA/CXCL13/ANK2/CAMK2D/IL2/EDNRA/NPY2R/PTGER4/PDE4D/F2RL1/DRD1/EDN1/BAK1/ATG5/GJA1/TRDN/ESR1/CCR6/CACNA2D1/PIK3CG/PTK2B/TRPA1/JPH1/ADCY8/JAK2/LPAR1/GRIN1/DMD/CLIC2	90
GO:0061458	reproductive system development	112/3336	408/18862	5.21142061249004e-07	3.35948588555672e-05	2.47705070892093e-05	LHX8/CCN1/NOTCH2/RAB13/ASH1L/LHX4/LHX9/TGFB2/AKR1C3/GATA3/PTEN/FGFR2/ASCL2/LGR4/WT1/ARRB1/PGR/ST14/LRP6/MGST1/PLEKHA5/VDR/E2F7/KITLG/DCN/TBX3/TESC/BRCA2/FOXA1/SPINT1/CYP19A1/SOX8/NUPR1/MYOCD/NOG/BCL2/STK11/C3/ICAM1/ERCC1/OSR1/SDC1/SRD5A2/BIRC6/MERTK/INHBB/GLI2/ACVR2A/LRP2/SP3/CASP8/FZD5/SERPINE2/BOK/OVOL2/SRC/TFAP2C/BMP7/NRIP1/CRKL/PPARG/WNT7A/EOMES/SMARCC1/WNT5A/ROBO2/GPR149/SLIT2/RBPJ/PDGFRA/BMPR1B/LEF1/SFRP2/APELA/STOX2/TLR3/BASP1/FST/GDF9/NEUROG1/CTNNA1/HAND1/ADAM19/SLIT3/STC2/BMP6/BAK1/VEGFA/BMP5/GJA1/RSPO3/ESR1/PRPS1L1/INHBA/GLI3/SEMA3A/IMMP2L/STC1/SULF1/STK3/GRHL2/ZFPM2/PTK2/DMRTA1/RNF38/PRKACG/ANXA1/HSD17B3/TGFBR1/TNC/NR5A1/ATRX	112
GO:0042391	regulation of membrane potential	117/3336	431/18862	5.45821122221236e-07	3.48267293596877e-05	2.56788025277016e-05	SLC25A33/IFI6/CLDN19/KCNA2/RGS4/ATP1B1/CACNA1E/KCNH1/CNIH3/PARP1/KCNK1/ACTN2/RYR2/ANK3/CTNNA3/PTEN/NPS/BNIP3/SHANK2/GRM5/DRD2/HTR3B/SCN2B/GRIK4/KCNA5/PKP2/LRRK2/KCNC2/DCN/P2RX7/P2RX4/FGF14/AKAP6/CHRNA7/CHRNB4/GRIN2A/CBLN1/KCNJ2/PIEZO2/CELF4/PMAIP1/BCL2/CACNA1A/MYH14/SHANK1/EHD3/SLC8A1/NRXN1/CACNB4/KCNJ3/KCNH7/SCN3A/SCN9A/SCN7A/SUMO1/KCNE4/PID1/BOK/BCL2L1/SRC/WNT7A/KCNH8/SCN11A/SLMAP/PXK/IGSF11/GSK3B/TMEM108/NLGN1/KCNMB2/FGF12/GABRA2/GABRB1/GRID2/PPP3CA/PPA2/ANK2/CAMK2D/NPY2R/NNT/RGS7BP/MEF2C/KCNN2/GLRA1/GRIA1/GABRB2/GABRG2/GABRP/EDN1/BAK1/KCNK17/TBX18/GABRR2/GRIK2/CCN6/GJA1/TRDN/OPRM1/SOD2/PRKN/ABCB5/CACNA2D1/PPP1R9A/RELN/CFTR/KCND2/PTK2B/CHRNA6/KCNK9/GNA14/NTRK2/GRIN3A/GRIN1/NLGN4X/DMD/FHL1/GABRQ	117
GO:0050919	negative chemotaxis	23/3336	46/18862	5.59988330366895e-07	3.53697679776181e-05	2.607920135042e-05	SEMA4A/NRG3/SLIT1/FLRT2/NTN1/DPP4/ITGAV/NRP2/WNT5A/ROBO2/ROBO1/SEMA5B/SLIT2/UNC5C/SEMA5A/SLIT3/EPHA7/SEMA3C/SEMA3E/SEMA3A/SEMA3D/PLXNA4/NRG1	23
GO:0048608	reproductive structure development	111/3336	405/18862	6.36814967279298e-07	3.98200399039745e-05	2.93605216492981e-05	LHX8/CCN1/NOTCH2/RAB13/ASH1L/LHX4/LHX9/TGFB2/AKR1C3/GATA3/PTEN/FGFR2/ASCL2/LGR4/WT1/ARRB1/PGR/ST14/LRP6/MGST1/VDR/E2F7/KITLG/DCN/TBX3/TESC/BRCA2/FOXA1/SPINT1/CYP19A1/SOX8/NUPR1/MYOCD/NOG/BCL2/STK11/C3/ICAM1/ERCC1/OSR1/SDC1/SRD5A2/BIRC6/MERTK/INHBB/GLI2/ACVR2A/LRP2/SP3/CASP8/FZD5/SERPINE2/BOK/OVOL2/SRC/TFAP2C/BMP7/NRIP1/CRKL/PPARG/WNT7A/EOMES/SMARCC1/WNT5A/ROBO2/GPR149/SLIT2/RBPJ/PDGFRA/BMPR1B/LEF1/SFRP2/APELA/STOX2/TLR3/BASP1/FST/GDF9/NEUROG1/CTNNA1/HAND1/ADAM19/SLIT3/STC2/BMP6/BAK1/VEGFA/BMP5/GJA1/RSPO3/ESR1/PRPS1L1/INHBA/GLI3/SEMA3A/IMMP2L/STC1/SULF1/STK3/GRHL2/ZFPM2/PTK2/DMRTA1/RNF38/PRKACG/ANXA1/HSD17B3/TGFBR1/TNC/NR5A1/ATRX	111
GO:0045216	cell-cell junction organization	66/3336	209/18862	6.7610612099159e-07	4.16703731150469e-05	3.07248283760899e-05	GJA4/CLDN19/PATJ/RAB13/TGFB2/DLG5/PLEKHA7/RDX/CADM1/NECTIN1/PTPRO/PKP2/FERMT2/PRKCH/TJP1/TLN2/SMAD3/CDH8/CDH11/CDH5/CDH3/MARVELD3/CDH13/PECAM1/SDK2/EPB41L3/CDH2/CDH20/CDH7/CD177/ROCK2/PKP4/FZD5/EPHA4/SRC/CLDN8/RUNX1/PDCD6IP/CTNNB1/CADM2/NECTIN3/PRKCI/CLDN1/CLDN16/UGT8/CLDN24/CTNND2/CDH18/CDH12/CDH10/CDH9/CDH6/F2RL1/APC/CTNNA1/BMP6/VEGFA/GJA1/SDK1/CLDN23/GRHL2/EXT1/TJP2/TGFBR1/WHRN/NLGN4X	66
GO:0043406	positive regulation of MAP kinase activity	71/3336	230/18862	6.79734216813495e-07	4.16703731150469e-05	3.07248283760899e-05	LPAR3/MAPKAPK2/ERCC6/PLCE1/DUSP5/ARRB1/LRRK2/KITLG/IGF1/FZD10/HTR2A/MAP4K5/MAP3K9/CHRNA7/THBS1/AKAP13/NTRK3/IQGAP1/MAPK8IP3/NOD2/PIK3R6/MAP2K4/MAP2K3/MAP2K6/TNFRSF11A/GADD45B/INSR/ALK/FZD5/EPHA4/BMP2/SRC/CD40/TIAM1/CRKL/IRAK2/NEK10/WNT5A/PROK2/ROBO1/TF/PIK3CB/PDCD10/TNIK/MAP3K13/EGF/PDGFC/GHR/ITGA1/FGF1/CD74/EDN1/VEGFA/MAP3K7/TPD52L1/SASH1/MAP3K4/PIK3CG/PTK2B/PBK/NRG1/FGFR1/RIPK2/SYK/LPAR1/TLR4/DAB2IP/TRAF2/TAB3/PAK3/TENM1	71
GO:0060333	interferon-gamma-mediated signaling pathway	36/3336	91/18862	7.16158929812308e-07	4.34771047389938e-05	3.20569863319153e-05	JAK1/GBP1/GBP2/VCAM1/CD44/NCAM1/OAS1/OAS3/OAS2/OASL/PML/CIITA/NLRC5/IRF8/ICAM1/IFI30/NR1H2/SUMO1/SP100/PPARG/PARP14/CAMK2D/IRF1/HLA-F/HLA-H/HLA-E/HLA-B/HLA-DRA/HLA-DRB5/HLA-DRB1/HLA-DQA1/HLA-DQB1/HLA-DPA1/HLA-DPB1/JAK2/MID1	36
GO:0007162	negative regulation of cell adhesion	86/3336	295/18862	7.48329514636813e-07	4.49933120675384e-05	3.31749319241826e-05	TNFRSF14/AJAP1/RCC2/PLA2G2D/RUNX3/YTHDF2/DAB1/GBP1/GLMN/XCL1/TNFSF18/RC3H1/TNR/PLXNA2/HLX/IL2RA/PRKG1/DLG5/PTEN/MDK/SCGB1A1/RDX/UBASH3B/CRTAM/PTPRO/PLXNC1/THBS1/CORO2B/IL4R/CX3CL1/ADAMTS18/CDH13/TBX21/BCAS3/ACTN4/MAP4K4/IL1RN/CTLA4/SERPINE2/PRNP/BMP2/SRC/RUNX1/MIR138-1/FAM107A/CBLB/PHLDB2/CD86/KNG1/AP1AR/IL2/TMEM131L/SEMA5A/PIK3R1/EFNA5/IRF1/SPOCK1/NDFIP1/SPRY4/CD74/DUSP1/BMP6/ADTRP/RIPOR2/HLA-DRB1/VEGFA/DACT2/GLI3/SEMA3E/SERPINE1/PLXNA4/IDO1/PAG1/ANGPT1/PTK2/KANK1/JAK2/CD274/ACER2/IFNB1/IFNA2/ANXA1/KLF4/AKNA/TNC/ARHGAP6	86
GO:0001764	neuron migration	50/3336	145/18862	8.51330328993703e-07	5.06987480685488e-05	3.7381722716716e-05	DAB1/SRGAP2C/NAV1/SRGAP2/MARK1/DISC1/SDCCAG8/GATA3/NRP1/PRKG1/ZMIZ1/NRG3/MDK/DRD2/DCLK1/FLRT2/ZNF609/CX3CL1/PAFAH1B1/NTN1/NR4A2/COL3A1/NRP2/ERBB4/CRKL/ULK4/POMGNT2/SOX14/ADGRL3/RAPGEF2/GPM6A/MAP1B/MEF2C/SPOCK1/DRD1/PHACTR1/VEGFA/EVX1/AUTS2/SEMA3A/RELN/NRCAM/ELP3/FGFR1/LRP12/NTRK2/ASTN2/DAB2IP/BARHL1/USP9X	50
GO:0007389	pattern specification process	115/3336	426/18862	9.19728431820336e-07	5.42553007940808e-05	4.00040767762966e-05	SKI/CTNNBIP1/GRHL3/SCMH1/DMRTA2/PRKACB/MTF2/NOTCH2/VANGL2/PBX1/TBX19/GORAB/TDRD5/PLXNA2/ENKUR/BICC1/EGR2/NRG3/CYP26C1/FGFR2/WT1/ALX4/DYNC2H1/ZBTB16/CDON/TULP3/LRP6/MYF5/TCTN1/TBX3/FOXA1/GSC/ALDH1A2/FOXB1/SMAD6/SMAD3/MESP2/CHSY1/TBX21/HOXB4/NOG/DNAI2/SMAD2/RTTN/TSHZ1/C3/MSGN1/OSR1/DRC1/CYP26B1/PAX8/GLI2/ACVR2A/ACVR1/LRP2/NRP2/FZD5/ERBB4/DAW1/BMP2/OVOL2/NKX2-2/MAFB/BMP7/CRKL/AP1B1/WNT7A/EOMES/TGFBR2/WNT5A/ROBO2/ROBO1/CCDC39/RBPJ/SHROOM3/BMPR1B/LEF1/INTU/HHIP/SFRP2/IRX1/DNAH5/BASP1/ISL1/FST/MEF2C/APC/NEUROG1/FGF1/HAND1/EDN1/TBX18/TBC1D32/TBXT/SP8/HOXA4/GLI3/PKD1L1/COBL/SEMA3C/SEMA3A/RELN/XRCC2/STC1/SOX17/EXT1/DMRT3/RFX3/MLLT3/DNAI1/ANKS6/TGFBR1/MID1/ATP6AP2/TBX22	115
GO:1902105	regulation of leukocyte differentiation	82/3336	279/18862	9.34919223063466e-07	5.46359803908024e-05	4.02847633745005e-05	CTNNBIP1/RUNX3/TAL1/CSF1/CD2/NOTCH2/SLAMF8/TNFSF18/RC3H1/SOX13/HLX/DUSP10/ITPKB/NLRP3/IL2RA/GATA3/ZMIZ1/MDK/ZBTB16/UBASH3B/CRTAM/KITLG/TESC/MIR17HG/FOS/GPR68/FBN1/IL4R/PIK3R6/CCL3/TBX21/NME1/MALT1/SOS1/CYP26B1/GLI2/CASP8/CTLA4/GPR55/INPP5D/MAFB/GNAS/RUNX1/TGFBR2/FOXP1/NFKBIZ/CD86/LEF1/IL2/IL15/FBXW7/TMEM131L/TLR3/IL7R/PIK3R1/CARTPT/AP3B1/CAMK4/IRF1/NDFIP1/SPINK5/PPARGC1B/CD74/CD83/HLA-B/HLA-DRA/HLA-DRB1/HLA-DOA/PRDM1/CARD11/INHBA/GLI3/CDK6/IL7/RIPK2/TMEM64/TRIB1/IFNB1/IFNA2/ANXA1/SYK/TLR4	82
GO:0030001	metal ion transport	128/3336	486/18862	9.58189582202142e-07	5.54774023843518e-05	4.09051692986879e-05	LCK/GJA4/CACHD1/PDE4B/LPAR3/MCOLN2/SLC30A7/RGS4/XCL1/ATP1B1/FASLG/CACNA1E/ATP2B4/SLC30A1/RYR2/MCU/STIM1/ZDHHC13/MS4A1/P2RY6/PANX1/TRPC6/DRD2/UBASH3B/KCNA5/DNM1L/ANO6/ZDHHC17/ATP2B1/SLC41A2/P2RX7/P2RX4/TRPC4/HTR2A/FGF14/AKAP6/BDKRB1/NIPA2/TRPM1/CHRNA7/RYR3/SLC24A5/TRPM7/ANXA2/SLC24A1/GRAMD2A/PML/GRIN2A/PRKCB/CX3CL1/PKD1L3/PKD1L2/PLCG2/RCVRN/TRPV2/CCL3/CACNG5/KCNJ2/SLC39A11/SLC39A6/BCL2/ICAM1/CACNA1A/CACNG6/LILRA2/EHD3/SLC8A1/THADA/PRKCE/CACNB4/GCG/LRP2/SESTD1/ITGAV/CALCRL/SLC39A10/MAIP1/KCNE4/PRNP/SLC24A3/TRPC4AP/PLCG1/JPH2/TRPM2/STAC/CTNNB1/XCR1/CCR5/SELENOK/CACNA2D3/CASR/MYLK/ATP2C1/CLDN16/HTT/STIM2/NIPAL1/PPP3CA/EGF/ANK2/CAMK2D/GPM6A/PDE4D/HOMER1/NDFIP1/DRD1/BAK1/ATG5/GJA1/TRDN/OPRM1/PKD1L1/CACNA2D1/PIK3CG/TUSC3/STC1/PTK2B/TRPA1/JPH1/GEM/SLC30A8/TRPM3/TMC1/GRIN3A/GRIN1/DMD/ATP2B3/CLIC2	128
GO:0006816	calcium ion transport	111/3336	409/18862	1.07137602450912e-06	6.08141113830691e-05	4.48400865029573e-05	LCK/GJA4/CACHD1/PDE4B/LPAR3/MCOLN2/RGS4/XCL1/ATP1B1/FASLG/CACNA1E/ATP2B4/SLC30A1/RYR2/MCU/STIM1/MS4A1/P2RY6/PANX1/TRPC6/DRD2/UBASH3B/DNM1L/ANO6/ATP2B1/P2RX7/P2RX4/TRPC4/HTR2A/FGF14/AKAP6/BDKRB1/TRPM1/CHRNA7/RYR3/SLC24A5/TRPM7/ANXA2/SLC24A1/GRAMD2A/PML/GRIN2A/PRKCB/CX3CL1/PKD1L3/PKD1L2/PLCG2/RCVRN/TRPV2/CCL3/CACNG5/BCL2/ICAM1/CACNA1A/CACNG6/LILRA2/EHD3/SLC8A1/THADA/PRKCE/CACNB4/GCG/SESTD1/ITGAV/CALCRL/MAIP1/PRNP/SLC24A3/TRPC4AP/PLCG1/JPH2/TRPM2/STAC/CTNNB1/XCR1/CCR5/SELENOK/CACNA2D3/CASR/MYLK/ATP2C1/HTT/STIM2/PPP3CA/EGF/ANK2/CAMK2D/GPM6A/PDE4D/HOMER1/DRD1/BAK1/ATG5/GJA1/TRDN/OPRM1/PKD1L1/CACNA2D1/PIK3CG/STC1/PTK2B/TRPA1/JPH1/GEM/TRPM3/TMC1/GRIN3A/GRIN1/DMD/ATP2B3/CLIC2	111
GO:0045580	regulation of T cell differentiation	50/3336	146/18862	1.07452405203925e-06	6.08141113830691e-05	4.48400865029573e-05	RUNX3/CD2/TNFSF18/RC3H1/SOX13/HLX/DUSP10/ITPKB/NLRP3/IL2RA/GATA3/ZMIZ1/MDK/ZBTB16/CRTAM/IL4R/PIK3R6/TBX21/MALT1/SOS1/CYP26B1/GLI2/CTLA4/RUNX1/TGFBR2/NFKBIZ/CD86/LEF1/IL2/IL15/TMEM131L/IL7R/AP3B1/CAMK4/IRF1/SPINK5/CD74/CD83/HLA-DRA/HLA-DRB1/HLA-DOA/PRDM1/CARD11/GLI3/IL7/RIPK2/IFNB1/IFNA2/ANXA1/SYK	50
